"x"
0.843167222011794
5.40891171440018
5.45408289979133
7.35086236032244
9.75163251642616
10.0706163263371
10.528744683477
21.3809499744937
21.5280884758589
28.8793639979029
31.9892104811268
34.3298816833222
35.4991513555527
36.7044105597291
36.7372825238971
37.6818371354057
39.0561042419887
39.4676357124959
39.9376538067676
40.0951035768984
42.1736194314722
44.8527756589
47.3609493419781
47.7999517542224
47.9807978363915
49.1638153723957
50.6148895419785
58.0776233505846
60.9130647130986
61.802427929032
63.0280037915238
63.1942860073942
64.284326119536
65.5495831040117
65.9046082229634
66.1183720633812
66.3324951904954
66.6318861030357
67.8171659987707
67.8899863128807
67.9309306053414
68.2060433869727
68.2989822715397
68.5569503961849
68.8618371510462
70.8888266371086
70.9596119261764
71.1482361945689
71.2029853512019
71.3128587273703
71.4146366290008
72.1272217199479
73.6158572125613
73.8208406216119
77.5595026083891
77.7975445746611
77.809453731172
77.9258486151096
77.9441986578933
78.0217027807327
78.0630430035509
78.3284893213104
78.4137167930628
78.5942528798364
78.7768903743285
79.300395416026
81.1069150365442
84.5848880830075
85.140582564927
85.2009026096314
85.4205689966065
88.0663460349742
88.211211335176
88.5533203055704
89.0650277171377
92.9882600918062
93.0641416283846
93.8166234943842
94.5186190954396
96.7966692381834
98.1714556446469
101.500649894253
103.719618590067
103.901679083395
103.975572411673
107.112814232138
107.358001731483
109.126886571398
110.325911590373
111.133091258782
111.204371348496
111.207670961745
111.323890682315
111.411360182356
111.428611675018
111.549222324423
111.909423822906
112.111609347365
112.362931126532
113.173823053054
116.405199313733
120.742098145086
120.776264731433
123.006929638773
123.246065544075
123.252279207986
126.123937834867
126.478305864003
130.586011552274
133.333633992375
133.352975433648
135.864046627379
137.756845780364
138.036204661343
138.175404924648
140.008744647274
140.084428574426
140.151173862129
140.309704673171
141.911195036786
142.850815397871
142.920220231207
142.924777827615
143.518968873448
144.454817622174
145.212728487328
145.967283829503
146.582564470047
149.27370345082
151.383353543648
152.556729910885
153.377799269544
153.558302671538
155.025359578816
155.662537708807
157.003219650862
157.200418078532
157.316411903286
157.630927799397
157.841802184081
157.848855269918
158.181896343552
158.204366809942
158.425044659876
158.582448034913
158.968201392706
163.875602592425
164.180646399017
164.721593598057
166.090816052845
169.851445042732
170.169667344678
170.295893599392
170.556354074299
173.549982910658
173.910893744014
175.32586106162
178.761657413748
179.551059649043
179.77549513963
180.105846781196
180.93816265755
186.889127297578
188.982765982716
191.848668154462
195.581032344676
195.581630576536
195.803262353357
196.209511157702
199.755244287114
200.981405356851
201.049790336632
201.177327811851
201.615298554139
204.655552537068
210.064737713229
210.43884467119
212.434462710369
212.571286717777
212.857904815555
213.228512793308
213.243573046147
213.505449206392
214.682559595768
217.325284518356
218.466327515444
218.553228881254
218.59918308664
218.783663666123
219.081443012864
219.24413029083
221.916918797994
222.207210463965
222.944015687643
228.432409986807
228.653172835529
230.210972293843
230.41896524087
231.263613861003
231.562615485445
233.965062431939
235.606071660582
235.722718587734
235.985861627425
236.528078249126
236.592987328167
236.795536776889
237.070545099307
237.164301132987
237.188260496879
237.248996306408
238.014930210115
238.5925649732
238.827850974307
239.576068010962
239.606782444338
239.912174293261
240.105327533327
240.369065639886
240.876529970089
241.715541923272
243.118675384479
244.931188021751
245.07600840684
245.294773932675
245.427388473422
245.707893648821
245.9496511604
246.918925089629
247.129713320921
247.206663980323
247.737527949348
247.763845652956
248.009501579637
248.120535484106
248.176347616578
248.516432421865
248.853440665949
248.931186534299
249.34585969347
249.554978390996
250.504438123063
253.030837665206
253.917316861372
254.037864326483
254.580178191356
256.061681847199
256.079754453165
256.155718559455
257.294792364484
261.940333102433
262.036728551827
262.146677382147
262.262391702587
262.280912301748
263.008651503328
263.05353873689
263.603144352744
264.538951638713
264.60624114432
265.153732760601
267.637104536426
269.176465053984
269.962435170884
270.30674778057
271.135977653524
274.681506606085
274.700757771778
275.030695068018
275.948429447036
276.635131881648
277.121086455859
291.968112808805
296.458759439506
297.641016447418
298.398572622618
298.663314746131
299.682006672796
299.772995170694
300.002425305781
300.721124157881
304.500659501646
305.531774254283
305.996417264339
305.99709563367
306.155996171201
312.132525529618
312.337572992275
312.519276763273
313.22594116934
313.711993795994
318.210181038954
320.152964435523
320.573012645368
320.659614905878
320.71148941809
322.079571509951
322.965084184037
325.134857678262
325.904996404203
326.107684188413
328.042372567736
328.947515294873
329.92205145666
329.990752220069
330.115745382063
332.649391295493
335.446825260553
336.228815805317
338.188150452319
341.076341554321
342.655467296528
343.116019481611
347.387116940638
347.778880448566
352.201301523112
355.303977156684
356.072432656632
356.429038564948
358.271786840464
360.290416759774
364.022583860423
364.226796301986
364.232186429096
364.48317928703
364.877132704253
364.97360004075
365.643885790633
366.484545810368
366.696762598599
366.817901735334
367.045802038145
367.259390754303
367.556619214465
368.201132030896
368.32234126662
368.36133843303
368.611603625143
368.791425100487
368.882088245607
369.084878442016
369.241794430948
370.551009397396
372.485340668821
373.439220398841
374.407546846094
377.196952536621
377.958575109349
377.967834288197
379.672595022764
379.674900579382
379.864464142684
380.255983731337
381.709015129883
381.772165122762
381.994699584609
382.197563141283
382.290873928384
382.296686666345
383.561219411453
393.702008853681
399.618388081997
400.140174341606
400.430460097553
400.601902674492
401.780004012635
406.836217709478
407.352832298383
407.877734821201
408.072129964412
408.247917171791
408.303213274439
408.332442822395
408.758733169401
408.777940248925
408.799690150169
409.608724090454
410.086910278958
410.428773706383
411.55793900604
412.434581593658
412.543138420947
412.959698520304
413.177094707752
415.189556215312
415.808116598704
416.239449440186
418.101267273478
418.602812653947
420.296742616729
420.625573480383
420.656182415034
420.828579453666
421.065236474865
421.195252795197
423.508596634656
423.608054361869
424.245564933447
425.39279759965
426.340196361879
427.130955389783
427.167146997135
427.903564364612
428.919918692913
431.984070126516
434.152254076176
437.71770440116
437.899707993293
442.288249635254
442.412531023171
442.637562458214
442.889904717918
445.729747751895
451.885333435313
458.812247018019
462.552121398111
464.255171885755
464.548724246167
464.550078288679
464.744314877079
464.768884312928
465.351651678725
465.715829311125
465.726577475146
469.700482186156
473.641144504565
475.771856507704
478.970635329457
479.142631285275
479.859616164406
480.32058219113
480.73455079735
480.891982840583
481.149851425444
481.322147284933
481.341271007359
481.373529243862
481.455896009957
481.485639939884
481.569141311288
481.653087530853
481.703830028292
487.485375365667
488.222004500538
488.2595024906
490.401878649313
490.923484859697
491.183844882023
492.760760170228
493.023607324254
502.22450605659
504.512711852193
505.115775843452
505.468398291405
507.593656554835
507.85296971693
508.447952306865
508.668987837631
509.032892196655
509.595976598371
509.678920043428
509.836607482171
509.963159709032
514.075866392843
514.348261661052
515.031531148284
517.402340458649
517.876218267594
525.32060778758
526.193778780503
526.752418498329
526.849728979134
528.648975443075
528.816950385064
529.125824970682
529.819260974547
531.285301723756
532.468714364309
533.03970336921
533.29748076694
535.029843751834
538.539335802049
538.851262654251
539.619424863434
539.757775465674
539.811940737646
540.267347181397
541.174518812967
542.550566042125
